total_steps,episode,episode_reward,win,team_hp,opp_hp,fainted_self,fainted_opp,intent_agent,intent_expert,intent_match,ep_intent_total,ep_intent_matches,ep_imitation_accuracy,ep_turns,bias_mean,bias_abs_mean,bias_std,bias_mean_normalised,bias_abs_mean_normalised,bias_std_normalised,average_discounted_return,bias_segments
1,1,12.0,False,0.0,0.08833333333333333,6,5,SWITCH,ATTACK,0,28,20,0.7142857142857143,18,16.425700746229435,16.425700746229435,2.7947402356821205,20.139741630048576,20.139741630048576,3.426663321055537,0.8155864681859784,"{'bias_segment_0_end': {'mean': 20.139741630048576, 'abs_mean': 20.139741630048576, 'std': 3.426663321055537}}"
1,2,15.0,True,0.16666666666666666,0.0,5,6,SWITCH,ATTACK,0,35,25,0.7142857142857143,24,14.3054298723997,14.3054298723997,2.642882299156045,5.34149909663056,5.34149909663056,0.9868248308063481,2.6781676105540533,"{'bias_segment_0_end': {'mean': 5.34149909663056, 'abs_mean': 5.34149909663056, 'std': 0.9868248308063481}}"
1,3,17.0,False,0.0,0.09999999999999999,6,5,SWITCH,ATTACK,0,31,24,0.7741935483870968,21,13.797777334655184,13.797777334655184,2.323613120244192,3.6841641552291735,3.6841641552291735,0.6204312448732384,3.7451581290348046,"{'bias_segment_0_end': {'mean': 3.6841641552291735, 'abs_mean': 3.6841641552291735, 'std': 0.6204312448732384}}"
1,4,16.0,True,0.12528735632183907,0.0,5,6,SWITCH,ATTACK,0,24,20,0.8333333333333334,14,11.506368642240327,11.506368642240327,2.4296144713453782,2.1569499858574175,2.1569499858574175,0.45544837494334234,5.334555143923001,"{'bias_segment_0_end': {'mean': 2.1569499858574175, 'abs_mean': 2.1569499858574175, 'std': 0.45544837494334234}}"
1,5,16.0,True,0.6393831553973902,0.0,2,6,ATTACK,ATTACK,1,20,18,0.9,13,13.529772706426192,13.529772706426192,2.0422229235983154,1.9386141029795128,1.9386141029795128,0.29262000530395554,6.979095367990922,"{'bias_segment_0_end': {'mean': 1.9386141029795128, 'abs_mean': 1.9386141029795128, 'std': 0.29262000530395554}}"
1,6,21.0,True,0.2687074829931973,0.0,4,6,ATTACK,ATTACK,1,25,23,0.92,16,6.184913142631224,6.184913142631224,2.3741717118499226,0.6036840373242227,0.6036840373242227,0.2317331757549598,10.245281902839965,"{'bias_segment_0_end': {'mean': 0.6036840373242227, 'abs_mean': 0.6036840373242227, 'std': 0.2317331757549598}}"
1,7,12.0,True,0.3347222222222222,0.0,3,6,SWITCH,ATTACK,0,20,16,0.8,13,13.003094768025525,13.003094768025525,2.185818145714569,3.9023128782700214,3.9023128782700214,0.6559781691780651,3.332150745890492,"{'bias_segment_0_end': {'mean': 3.9023128782700214, 'abs_mean': 3.9023128782700214, 'std': 0.6559781691780651}}"
1,8,22.0,True,0.239067055393586,0.0,4,6,ATTACK,ATTACK,1,28,25,0.8928571428571429,20,7.307022109902336,7.51128700460148,3.6772066522750815,0.6478484709701554,0.6659588171157331,0.32602511273221485,11.278906159892673,"{'bias_segment_0_end': {'mean': 0.6478484709701554, 'abs_mean': 0.6659588171157331, 'std': 0.32602511273221485}}"
1,9,14.0,True,0.047348484848484855,0.0,5,6,SWITCH,ATTACK,0,34,24,0.7058823529411765,24,13.799528541419292,13.799528541419292,2.1313262575434475,5.297266280489403,5.297266280489403,0.8181585829486151,2.605028293979661,"{'bias_segment_0_end': {'mean': 5.297266280489403, 'abs_mean': 5.297266280489403, 'std': 0.8181585829486151}}"
1,10,12.0,True,0.07638888888888888,0.0,5,6,SWITCH,ATTACK,0,32,22,0.6875,22,15.595413809006002,15.595413809006002,2.067564644790788,21.038107367754158,21.038107367754158,2.789130671336349,0.7412935743882378,"{'bias_segment_0_end': {'mean': 21.038107367754158, 'abs_mean': 21.038107367754158, 'std': 2.789130671336349}}"
