total_steps,episode,episode_reward,win,bias_mean,bias_abs_mean,bias_std,bias_mean_normalised,bias_abs_mean_normalised,bias_std_normalised,average_discounted_return,bias_segments
1,18,0.0,False,13.128869039048771,13.128869039048771,3.2233548015180804,7.949766756850527,7.949766756850527,1.9517994101721636,1.6514785201383766,"{'bias_segment_0_end': {'mean': 7.949766756850527, 'abs_mean': 7.949766756850527, 'std': 1.9517994101721636}}"
1,19,-20.0,False,19.812091308692185,19.812091308692185,6.148955485664823,4.508288410293044,4.508288410293044,1.3992094181025894,-4.394592693639219,"{'bias_segment_0_end': {'mean': 4.508288410293044, 'abs_mean': 4.508288410293044, 'std': 1.3992094181025894}}"
1,20,3.0,False,13.831842629351403,13.831842629351403,2.1574548622925946,7.533119106816635,7.533119106816635,1.1749963385748048,-1.8361375192959741,"{'bias_segment_0_end': {'mean': 7.533119106816635, 'abs_mean': 7.533119106816635, 'std': 1.1749963385748048}}"
1,21,15.0,True,9.60958230354637,9.60958230354637,3.514221786680033,2.0142785722080783,2.0142785722080783,0.7366211578503312,4.7707315344233745,"{'bias_segment_0_end': {'mean': 2.0142785722080783, 'abs_mean': 2.0142785722080783, 'std': 0.7366211578503312}}"
1,22,-3.0,False,14.239259663643328,14.239259663643328,2.6800334559561563,10.454275666985787,10.454275666985787,1.96764503261692,-1.3620512905174655,"{'bias_segment_0_end': {'mean': 10.454275666985787, 'abs_mean': 10.454275666985787, 'std': 1.96764503261692}}"
1,23,11.0,False,9.778016727126921,9.778016727126921,2.2656361320275913,2.9768548838685196,2.9768548838685196,0.6897584830249157,3.2846803450560116,"{'bias_segment_0_end': {'mean': 2.9768548838685196, 'abs_mean': 2.9768548838685196, 'std': 0.6897584830249157}}"
1,24,-9.0,False,17.690205539168,17.690205539168,3.948748043248962,3.4616209686787944,3.4616209686787944,0.7726913628151569,-5.110382014446796,"{'bias_segment_0_end': {'mean': 3.4616209686787944, 'abs_mean': 3.4616209686787944, 'std': 0.7726913628151569}}"
1,25,-1.0,False,14.075421878945196,14.075421878945196,1.7895291394682404,17.394345415468067,17.394345415468067,2.211492362407868,-0.8091952610316977,"{'bias_segment_0_end': {'mean': 17.394345415468067, 'abs_mean': 17.394345415468067, 'std': 2.211492362407868}}"
1,26,-1.0,False,11.818947070491076,11.818947070491076,2.645409199283969,48.702740407544354,48.702740407544354,10.901028385695582,0.24267519592511988,"{'bias_segment_0_end': {'mean': 48.702740407544354, 'abs_mean': 48.702740407544354, 'std': 10.901028385695582}}"
1,27,18.0,False,7.596345948440813,7.641645605449571,4.0947417121964556,1.5093448877420705,1.5183456370742772,0.8135987370607426,5.032876190281925,"{'bias_segment_0_end': {'mean': 1.5093448877420705, 'abs_mean': 1.5183456370742772, 'std': 0.8135987370607426}}"
1,28,15.0,False,8.310799345271844,8.310799345271844,2.784441232588426,1.5901863236045763,1.5901863236045763,0.5327743076196183,5.226305384411323,"{'bias_segment_0_end': {'mean': 1.5901863236045763, 'abs_mean': 1.5901863236045763, 'std': 0.5327743076196183}}"
1,29,11.0,True,11.317138651082882,11.317138651082882,1.6157900079654248,2.695857424421638,2.695857424421638,0.3848975985518291,4.197973731311414,"{'bias_segment_0_end': {'mean': 2.695857424421638, 'abs_mean': 2.695857424421638, 'std': 0.3848975985518291}}"
1,30,-3.0,True,15.232301268753607,15.232301268753607,2.9625709302157905,7.466710317712761,7.466710317712761,1.4522204190495351,-2.040028422238248,"{'bias_segment_0_end': {'mean': 7.466710317712761, 'abs_mean': 7.466710317712761, 'std': 1.4522204190495351}}"
1,31,-29.0,True,25.22773619262245,25.22773619262245,9.83189766236496,2.0779057498739784,2.0779057498739784,0.8098133153451607,-12.140943444693036,"{'bias_segment_0_end': {'mean': 2.0779057498739784, 'abs_mean': 2.0779057498739784, 'std': 0.8098133153451607}}"
1,32,-1.0,False,15.928831723412536,15.928831723412536,2.2955503705173017,3.8221631310937427,3.8221631310937427,0.5508230700223701,-4.167491333331545,"{'bias_segment_0_end': {'mean': 3.8221631310937427, 'abs_mean': 3.8221631310937427, 'std': 0.5508230700223701}}"
1,33,-1.0,False,17.152173316743372,17.152173316743372,2.578188448940251,3.242960093232279,3.242960093232279,0.48745789226511455,-5.2890485308586355,"{'bias_segment_0_end': {'mean': 3.242960093232279, 'abs_mean': 3.242960093232279, 'std': 0.48745789226511455}}"
1,34,2.0,False,11.824399563111939,11.824399563111939,1.6128677718957232,122.63478075739613,122.63478075739613,16.727588114846043,-0.09641962492275102,"{'bias_segment_0_end': {'mean': 122.63478075739613, 'abs_mean': 122.63478075739613, 'std': 16.727588114846043}}"
1,35,-2.0,True,15.306081899304752,15.306081899304752,2.9606441605155194,7.375019806076612,7.375019806076612,1.4265446550066365,-2.075395361880029,"{'bias_segment_0_end': {'mean': 7.375019806076612, 'abs_mean': 7.375019806076612, 'std': 1.4265446550066365}}"
1,36,-2.0,True,16.299348372324154,16.299348372324154,2.5300135479935126,3.6231317442382887,3.6231317442382887,0.5623888875614698,-4.498690503938841,"{'bias_segment_0_end': {'mean': 3.6231317442382887, 'abs_mean': 3.6231317442382887, 'std': 0.5623888875614698}}"
1,37,15.0,True,9.10759770173929,9.10759770173929,3.4592214042982503,1.4040212275367212,1.4040212275367212,0.5332712798081337,6.486794873976425,"{'bias_segment_0_end': {'mean': 1.4040212275367212, 'abs_mean': 1.4040212275367212, 'std': 0.5332712798081337}}"
1,38,-3.0,True,15.660716825347155,15.660716825347155,6.387079945947963,7.372035381893939,7.372035381893939,3.006617121912607,-2.124340974245811,"{'bias_segment_0_end': {'mean': 7.372035381893939, 'abs_mean': 7.372035381893939, 'std': 3.006617121912607}}"
1,39,4.0,False,12.732320684653152,12.732320684653152,1.9371144375831209,28.761737022858288,28.761737022858288,4.375853971703943,0.4426826055232403,"{'bias_segment_0_end': {'mean': 28.761737022858288, 'abs_mean': 28.761737022858288, 'std': 4.375853971703943}}"
1,40,1.0,False,12.761159898579917,12.761159898579917,1.9767045518895765,36.261981650174775,36.261981650174775,5.616983468439523,-0.3519156791178403,"{'bias_segment_0_end': {'mean': 36.261981650174775, 'abs_mean': 36.261981650174775, 'std': 5.616983468439523}}"
1,41,12.0,True,10.275697671175578,10.275697671175578,2.1863735285798493,2.4782010277611044,2.4782010277611044,0.527290048713197,4.146434270693129,"{'bias_segment_0_end': {'mean': 2.4782010277611044, 'abs_mean': 2.4782010277611044, 'std': 0.527290048713197}}"
1,42,19.0,True,-0.666505105524262,4.431805556794011,5.041407643423247,-0.053983101025253215,0.35895089942110076,0.40832518141077306,12.346550918082167,"{'bias_segment_0_end': {'mean': -0.053983101025253215, 'abs_mean': 0.35895089942110076, 'std': 0.40832518141077306}}"
1,43,13.0,True,8.728189424025825,8.728189424025825,1.946019736578368,1.6692717719419412,1.6692717719419412,0.37217751083292133,5.2287408022672786,"{'bias_segment_0_end': {'mean': 1.6692717719419412, 'abs_mean': 1.6692717719419412, 'std': 0.37217751083292133}}"
1,44,19.0,True,2.72630116539311,3.759994910377299,4.299206430493838,0.21733965127801624,0.29974530803924787,0.3427310372883931,12.543965858791609,"{'bias_segment_0_end': {'mean': 0.21733965127801624, 'abs_mean': 0.29974530803924787, 'std': 0.3427310372883931}}"
1,45,0.0,True,19.861955383805164,19.861955383805164,1.903778650504387,7.089065193884541,7.089065193884541,0.679490549009861,-2.80177355414072,"{'bias_segment_0_end': {'mean': 7.089065193884541, 'abs_mean': 7.089065193884541, 'std': 0.679490549009861}}"
1,46,-9.0,False,13.57243633255871,13.57243633255871,8.582548013525013,20.777207206992795,20.777207206992795,13.138494377254963,0.6532367992167283,"{'bias_segment_0_end': {'mean': 20.777207206992795, 'abs_mean': 20.777207206992795, 'std': 13.138494377254963}}"
1,47,21.0,True,2.6668189595129315,5.302022791691306,5.669114290098532,0.2147628420459137,0.4269796715198855,0.45654208827397524,12.417506371715819,"{'bias_segment_0_end': {'mean': 0.2147628420459137, 'abs_mean': 0.4269796715198855, 'std': 0.45654208827397524}}"
1,48,-15.0,False,23.670060144442008,23.670060144442008,5.07902782952714,2.0080830289541627,2.0080830289541627,0.43088650919436766,-11.787391160200036,"{'bias_segment_0_end': {'mean': 2.0080830289541627, 'abs_mean': 2.0080830289541627, 'std': 0.43088650919436766}}"
1,49,2.0,False,12.086735785586072,12.086735785586072,3.386421713635286,22.063577203839134,22.063577203839134,6.181700191763266,0.5478139684204492,"{'bias_segment_0_end': {'mean': 22.063577203839134, 'abs_mean': 22.063577203839134, 'std': 6.181700191763266}}"
1,50,-20.0,False,25.594857084563465,25.594857084563465,6.911702841122562,1.8281984989818651,1.8281984989818651,0.4936915536508248,-14.000042719003108,"{'bias_segment_0_end': {'mean': 1.8281984989818651, 'abs_mean': 1.8281984989818651, 'std': 0.4936915536508248}}"
1,51,-3.0,False,13.944746303027639,13.944746303027639,4.442978353289586,11.468891428370423,11.468891428370423,3.6541386444165607,-1.2158756920945937,"{'bias_segment_0_end': {'mean': 11.468891428370423, 'abs_mean': 11.468891428370423, 'std': 3.6541386444165607}}"
1,52,21.0,True,4.522921969355564,5.15358506391005,4.880551800798376,0.5120249202297533,0.5834201870216585,0.5525110013863505,8.833402029194323,"{'bias_segment_0_end': {'mean': 0.5120249202297533, 'abs_mean': 0.5834201870216585, 'std': 0.5525110013863505}}"
1,53,-6.0,False,19.19485354735352,19.19485354735352,3.03683232210804,3.0697563686908573,3.0697563686908573,0.48566848079560954,-6.252891513843312,"{'bias_segment_0_end': {'mean': 3.0697563686908573, 'abs_mean': 3.0697563686908573, 'std': 0.48566848079560954}}"
1,54,6.0,False,10.296129807407114,10.296129807407114,1.463935657445841,3.6796840957037893,3.6796840957037893,0.5231888929723683,2.798101559704092,"{'bias_segment_0_end': {'mean': 3.6796840957037893, 'abs_mean': 3.6796840957037893, 'std': 0.5231888929723683}}"
1,55,0.0,False,13.097040231903751,13.097040231903751,2.315205335358937,12.443027329700916,12.443027329700916,2.1995934006192743,-1.0525605935656621,"{'bias_segment_0_end': {'mean': 12.443027329700916, 'abs_mean': 12.443027329700916, 'std': 2.1995934006192743}}"
1,56,6.0,False,13.92356682565386,13.92356682565386,2.386897025470945,15.071041472833071,15.071041472833071,2.5836069530671564,-0.9238622858780104,"{'bias_segment_0_end': {'mean': 15.071041472833071, 'abs_mean': 15.071041472833071, 'std': 2.5836069530671564}}"
1,57,-6.0,False,15.465906842590567,15.465906842590567,3.136741160720932,5.372804860183772,5.372804860183772,1.0896934997079668,-2.8785536130678624,"{'bias_segment_0_end': {'mean': 5.372804860183772, 'abs_mean': 5.372804860183772, 'std': 1.0896934997079668}}"
1,58,16.0,False,10.034959032201407,11.231723314160654,9.19439274091322,2.290682407412545,2.563868065441321,2.0988061466785277,4.380772733805757,"{'bias_segment_0_end': {'mean': 2.290682407412545, 'abs_mean': 2.563868065441321, 'std': 2.0988061466785277}}"
1,59,0.0,False,15.951313685814798,15.951313685814798,2.955121904726929,5.356204512095917,5.356204512095917,0.9922842464045836,-2.978100191990792,"{'bias_segment_0_end': {'mean': 5.356204512095917, 'abs_mean': 5.356204512095917, 'std': 0.9922842464045836}}"
1,60,-1.0,False,15.483436929957275,15.483436929957275,2.0873378622953203,5.597169563472202,5.597169563472202,0.7545601150683757,-2.7662976356842996,"{'bias_segment_0_end': {'mean': 5.597169563472202, 'abs_mean': 5.597169563472202, 'std': 0.7545601150683757}}"
1,61,2.0,False,11.551296666245518,11.551296666245518,2.8215659571551206,4.422707974805748,4.422707974805748,1.0803083515823477,2.6118153701416085,"{'bias_segment_0_end': {'mean': 4.422707974805748, 'abs_mean': 4.422707974805748, 'std': 1.0803083515823477}}"
1,62,8.0,False,11.235047280612207,11.235047280612207,1.503459585711611,7.321642172751508,7.321642172751508,0.9797727444164185,1.5344982745025386,"{'bias_segment_0_end': {'mean': 7.321642172751508, 'abs_mean': 7.321642172751508, 'std': 0.9797727444164185}}"
1,63,10.0,True,11.786568271705649,11.786568271705649,4.711834670014363,2.6198402191780232,2.6198402191780232,1.0473153584707222,4.498964549602835,"{'bias_segment_0_end': {'mean': 2.6198402191780232, 'abs_mean': 2.6198402191780232, 'std': 1.0473153584707222}}"
1,64,-12.0,True,21.901197021069635,21.901197021069635,3.7245485553582864,2.2788147981496634,2.2788147981496634,0.3875384690714448,-9.610784096563187,"{'bias_segment_0_end': {'mean': 2.2788147981496634, 'abs_mean': 2.2788147981496634, 'std': 0.3875384690714448}}"
1,65,2.0,True,13.019689924705636,13.019689924705636,2.9599868312515745,8.996185834569776,8.996185834569776,2.045255436635949,1.4472455509616842,"{'bias_segment_0_end': {'mean': 8.996185834569776, 'abs_mean': 8.996185834569776, 'std': 2.045255436635949}}"
1,66,0.0,True,10.966638907868992,10.966638907868992,4.198026398319919,4.472570173970527,4.472570173970527,1.7120986490395058,2.451976935251382,"{'bias_segment_0_end': {'mean': 4.472570173970527, 'abs_mean': 4.472570173970527, 'std': 1.7120986490395058}}"
1,67,17.0,True,6.8862365267371315,6.8862365267371315,3.81367541056831,0.924464402547721,0.924464402547721,0.5119788067477965,7.44889311882581,"{'bias_segment_0_end': {'mean': 0.924464402547721, 'abs_mean': 0.924464402547721, 'std': 0.5119788067477965}}"
1,68,11.0,False,10.946786670460078,10.946786670460078,1.6640741206739746,4.2093479431826415,4.2093479431826415,0.6398833911749247,2.6005896443389127,"{'bias_segment_0_end': {'mean': 4.2093479431826415, 'abs_mean': 4.2093479431826415, 'std': 0.6398833911749247}}"
1,69,-2.0,False,18.048636879845283,18.048636879845283,3.183921724044647,4.375174153175091,4.375174153175091,0.7718151861279082,-4.125238504334113,"{'bias_segment_0_end': {'mean': 4.375174153175091, 'abs_mean': 4.375174153175091, 'std': 0.7718151861279082}}"
1,70,-4.0,False,17.360318919272714,17.360318919272714,3.624288018247594,7.486809445085043,7.486809445085043,1.5630100975046712,-2.3187873347931216,"{'bias_segment_0_end': {'mean': 7.486809445085043, 'abs_mean': 7.486809445085043, 'std': 1.5630100975046712}}"
1,71,1.0,True,18.879100614190214,18.879100614190214,3.2117614746334944,5.439029891039666,5.439029891039666,0.925301846756989,-3.47104189393993,"{'bias_segment_0_end': {'mean': 5.439029891039666, 'abs_mean': 5.439029891039666, 'std': 0.925301846756989}}"
1,72,5.0,False,12.770790236734266,12.770790236734266,2.3571887688412128,32.8855867736819,32.8855867736819,6.06990909432546,-0.38834004467132205,"{'bias_segment_0_end': {'mean': 32.8855867736819, 'abs_mean': 32.8855867736819, 'std': 6.06990909432546}}"
1,73,10.0,False,16.157400247247274,16.157400247247274,10.095401125472883,12.756939137600288,12.756939137600288,7.970738841433368,1.266557759112007,"{'bias_segment_0_end': {'mean': 12.756939137600288, 'abs_mean': 12.756939137600288, 'std': 7.970738841433368}}"
1,74,13.0,True,13.364329782135128,13.364329782135128,4.171335189172874,4.969611376807955,4.969611376807955,1.5511376290866272,2.6892102357346115,"{'bias_segment_0_end': {'mean': 4.969611376807955, 'abs_mean': 4.969611376807955, 'std': 1.5511376290866272}}"
1,75,21.0,False,4.666721425016311,4.885011594391611,3.962872928680619,0.5470753863520047,0.5726653386700647,0.46456388566503565,8.53030778104428,"{'bias_segment_0_end': {'mean': 0.5470753863520047, 'abs_mean': 0.5726653386700647, 'std': 0.46456388566503565}}"
1,76,-1.0,True,13.251917668994949,13.251917668994949,3.3525178699920777,24.39613097318687,24.39613097318687,6.17182109708045,0.5431975128990647,"{'bias_segment_0_end': {'mean': 24.39613097318687, 'abs_mean': 24.39613097318687, 'std': 6.17182109708045}}"
1,77,8.0,False,10.703711922106905,10.703711922106905,1.8100942793957047,16.03799944695962,16.03799944695962,2.712170437989404,0.6673969504429709,"{'bias_segment_0_end': {'mean': 16.03799944695962, 'abs_mean': 16.03799944695962, 'std': 2.712170437989404}}"
1,78,-12.0,False,16.81066133264576,16.81066133264576,4.8013815555469295,7.414968885618643,7.414968885618643,2.11782833154967,-2.267124999708373,"{'bias_segment_0_end': {'mean': 7.414968885618643, 'abs_mean': 7.414968885618643, 'std': 2.11782833154967}}"
1,79,9.0,True,12.709246858655339,12.709246858655339,2.602999256502712,6.652497354518313,6.652497354518313,1.3625076182940348,1.9104474878179907,"{'bias_segment_0_end': {'mean': 6.652497354518313, 'abs_mean': 6.652497354518313, 'std': 1.3625076182940348}}"
1,80,10.0,True,11.86395785565697,11.86395785565697,2.497809191844021,2.927666224632113,2.927666224632113,0.6163838152080512,4.0523601207811115,"{'bias_segment_0_end': {'mean': 2.927666224632113, 'abs_mean': 2.927666224632113, 'std': 0.6163838152080512}}"
1,81,-7.0,False,17.503113588483004,17.503113588483004,4.3149703195333595,3.1518469098847754,3.1518469098847754,0.7770118041634937,-5.553287989207217,"{'bias_segment_0_end': {'mean': 3.1518469098847754, 'abs_mean': 3.1518469098847754, 'std': 0.7770118041634937}}"
1,82,0.0,False,15.908580240969085,15.908580240969085,2.0622478699360944,6.777544524370266,6.777544524370266,0.8785810265321456,-2.347248355767493,"{'bias_segment_0_end': {'mean': 6.777544524370266, 'abs_mean': 6.777544524370266, 'std': 0.8785810265321456}}"
1,83,10.0,True,7.91964973319005,7.91964973319005,2.0778267111128534,1.3312388788468212,1.3312388788468212,0.3492684392022562,5.94908236157466,"{'bias_segment_0_end': {'mean': 1.3312388788468212, 'abs_mean': 1.3312388788468212, 'std': 0.3492684392022562}}"
1,84,15.0,True,4.168518626087047,4.34314524404056,2.694537932849518,0.4414311243964194,0.45992345494050113,0.28534187228595775,9.443191464550159,"{'bias_segment_0_end': {'mean': 0.4414311243964194, 'abs_mean': 0.45992345494050113, 'std': 0.28534187228595775}}"
1,85,3.0,False,13.449274093937838,13.449274093937838,3.1929951061778494,28.252124736960653,28.252124736960653,6.707343117120539,0.476044694661245,"{'bias_segment_0_end': {'mean': 28.252124736960653, 'abs_mean': 28.252124736960653, 'std': 6.707343117120539}}"
1,86,-11.0,False,19.723688591767885,19.723688591767885,5.247692886273106,4.671594245890251,4.671594245890251,1.242926330825592,-4.222046597715424,"{'bias_segment_0_end': {'mean': 4.671594245890251, 'abs_mean': 4.671594245890251, 'std': 1.242926330825592}}"
1,87,5.0,False,11.5005822956867,11.5005822956867,2.0878235545078545,11.039960726952806,11.039960726952806,2.0042020007298635,1.0417231166057808,"{'bias_segment_0_end': {'mean': 11.039960726952806, 'abs_mean': 11.039960726952806, 'std': 2.0042020007298635}}"
1,88,-7.0,True,21.80923635720838,21.80923635720838,2.834068407131295,2.943627340922798,2.943627340922798,0.38251872338115417,-7.408966499941328,"{'bias_segment_0_end': {'mean': 2.943627340922798, 'abs_mean': 2.943627340922798, 'std': 0.38251872338115417}}"
1,89,-11.0,True,23.76626447470578,23.76626447470578,5.4320568473896875,2.174897574725177,2.174897574725177,0.4970981988242549,-10.927532749540594,"{'bias_segment_0_end': {'mean': 2.174897574725177, 'abs_mean': 2.174897574725177, 'std': 0.4970981988242549}}"
1,90,7.0,True,8.638754089892542,8.638754089892542,3.363257002886235,1.6087432240674369,1.6087432240674369,0.6263191263334006,5.369877529647586,"{'bias_segment_0_end': {'mean': 1.6087432240674369, 'abs_mean': 1.6087432240674369, 'std': 0.6263191263334006}}"
1,91,4.0,True,11.701483075234325,11.701483075234325,2.4754553508096877,6.200729018364993,6.200729018364993,1.3117677245476116,1.8871140861949443,"{'bias_segment_0_end': {'mean': 6.200729018364993, 'abs_mean': 6.200729018364993, 'std': 1.3117677245476116}}"
1,92,5.0,False,12.146101989999297,12.146101989999297,2.0070806567411967,9.657966905303716,9.657966905303716,1.595929177528901,1.2576251408905958,"{'bias_segment_0_end': {'mean': 9.657966905303716, 'abs_mean': 9.657966905303716, 'std': 1.595929177528901}}"
1,93,4.0,False,10.706680787945265,10.706680787945265,1.9798925649971342,5.1825916125724945,5.1825916125724945,0.9583712080686766,2.0658932033100643,"{'bias_segment_0_end': {'mean': 5.1825916125724945, 'abs_mean': 5.1825916125724945, 'std': 0.9583712080686766}}"
1,94,-16.0,False,21.12575000643514,21.12575000643514,4.501048646714435,2.41358269241477,2.41358269241477,0.5142375114785365,-8.752859420490374,"{'bias_segment_0_end': {'mean': 2.41358269241477, 'abs_mean': 2.41358269241477, 'std': 0.5142375114785365}}"
1,95,20.0,True,2.221520092314805,4.192346326179786,4.868262600784032,0.1767210632009584,0.3334995270275216,0.3872684049666038,12.570771429711257,"{'bias_segment_0_end': {'mean': 0.1767210632009584, 'abs_mean': 0.3334995270275216, 'std': 0.3872684049666038}}"
1,96,11.0,True,6.505360506966787,6.522170388826753,3.7357561614305643,0.8814579051512555,0.8837355964850806,0.5061843685194698,7.380228220711784,"{'bias_segment_0_end': {'mean': 0.8814579051512555, 'abs_mean': 0.8837355964850806, 'std': 0.5061843685194698}}"
1,97,10.0,False,8.524003544562754,8.524003544562754,2.4782649219716006,1.7398584615931776,1.7398584615931776,0.5058456594979073,4.899251136070791,"{'bias_segment_0_end': {'mean': 1.7398584615931776, 'abs_mean': 1.7398584615931776, 'std': 0.5058456594979073}}"
1,98,20.0,True,6.850120807659903,7.0190933475811494,4.94378357111501,0.6944613306244897,0.7115916701042682,0.5011979516152318,9.863934110629282,"{'bias_segment_0_end': {'mean': 0.6944613306244897, 'abs_mean': 0.7115916701042682, 'std': 0.5011979516152318}}"
1,99,-18.0,True,23.66725590313197,23.66725590313197,6.957277682094071,1.9949780245826105,1.9949780245826105,0.5864480505684642,-11.863416845448024,"{'bias_segment_0_end': {'mean': 1.9949780245826105, 'abs_mean': 1.9949780245826105, 'std': 0.5864480505684642}}"
1,100,7.0,False,12.904695636382558,12.904695636382558,3.1859709878885125,96.86187527683992,96.86187527683992,23.913708091994497,0.13322781124668276,"{'bias_segment_0_end': {'mean': 96.86187527683992, 'abs_mean': 96.86187527683992, 'std': 23.913708091994497}}"
1,101,-2.0,False,14.607186506803515,14.607186506803515,3.2036530385234694,6.638156398910367,6.638156398910367,1.4558826853931175,-2.2004884532701334,"{'bias_segment_0_end': {'mean': 6.638156398910367, 'abs_mean': 6.638156398910367, 'std': 1.4558826853931175}}"
1,102,7.0,False,11.466535858001873,11.466535858001873,3.658805100440998,13.667395812279679,13.667395812279679,4.361067555796995,0.838970058048629,"{'bias_segment_0_end': {'mean': 13.667395812279679, 'abs_mean': 13.667395812279679, 'std': 4.361067555796995}}"
1,103,11.0,False,10.326921172994608,10.326921172994608,3.7344953295817698,3.125463166028499,3.125463166028499,1.1302524150989155,3.3041250606440338,"{'bias_segment_0_end': {'mean': 3.125463166028499, 'abs_mean': 3.125463166028499, 'std': 1.1302524150989155}}"
1,104,13.0,True,7.684171736343162,7.684171736343162,2.2243496418528754,1.1065991382874187,1.1065991382874187,0.3203290453911318,6.943952394753572,"{'bias_segment_0_end': {'mean': 1.1065991382874187, 'abs_mean': 1.1065991382874187, 'std': 0.3203290453911318}}"
1,105,-9.0,False,20.150481221502208,20.150481221502208,5.127303695716026,3.152975744411157,3.152975744411157,0.8022768294769848,-6.390940766740809,"{'bias_segment_0_end': {'mean': 3.152975744411157, 'abs_mean': 3.152975744411157, 'std': 0.8022768294769848}}"
